,state,avg_temp,anomaly,year,code
3689,New Mexico,52.2,-0.6,1960,NM
3690,New Mexico,52.2,-0.6,1961,NM
3691,New Mexico,53.3,0.5,1962,NM
3692,New Mexico,53.6,0.8,1963,NM
3693,New Mexico,51.7,-1.1,1964,NM
3694,New Mexico,52.6,-0.2,1965,NM
3695,New Mexico,52.6,-0.2,1966,NM
3696,New Mexico,53.0,0.2,1967,NM
3697,New Mexico,52.0,-0.8,1968,NM
3698,New Mexico,53.2,0.4,1969,NM
3699,New Mexico,52.2,-0.6,1970,NM
3700,New Mexico,52.2,-0.6,1971,NM
3701,New Mexico,53.0,0.2,1972,NM
3702,New Mexico,51.5,-1.3,1973,NM
3703,New Mexico,52.8,0.0,1974,NM
3704,New Mexico,51.4,-1.4,1975,NM
3705,New Mexico,51.9,-0.9,1976,NM
3706,New Mexico,53.7,0.9,1977,NM
3707,New Mexico,53.2,0.4,1978,NM
3708,New Mexico,51.8,-1.0,1979,NM
3709,New Mexico,53.6,0.8,1980,NM
3710,New Mexico,54.4,1.6,1981,NM
3711,New Mexico,52.6,-0.2,1982,NM
3712,New Mexico,52.5,-0.3,1983,NM
3713,New Mexico,52.4,-0.4,1984,NM
3714,New Mexico,52.8,0.0,1985,NM
3715,New Mexico,53.6,0.8,1986,NM
3716,New Mexico,51.9,-0.9,1987,NM
3717,New Mexico,52.6,-0.2,1988,NM
3718,New Mexico,54.0,1.2,1989,NM
3719,New Mexico,53.3,0.5,1990,NM
3720,New Mexico,52.5,-0.3,1991,NM
3721,New Mexico,52.6,-0.2,1992,NM
3722,New Mexico,53.1,0.3,1993,NM
3723,New Mexico,54.4,1.6,1994,NM
3724,New Mexico,54.3,1.5,1995,NM
3725,New Mexico,54.7,1.9,1996,NM
3726,New Mexico,52.9,0.1,1997,NM
3727,New Mexico,54.2,1.4,1998,NM
3728,New Mexico,54.3,1.5,1999,NM
3729,New Mexico,55.2,2.4,2000,NM
3730,New Mexico,54.6,1.8,2001,NM
3731,New Mexico,54.4,1.6,2002,NM
3732,New Mexico,55.5,2.7,2003,NM
3733,New Mexico,53.5,0.7,2004,NM
3734,New Mexico,54.7,1.9,2005,NM
3735,New Mexico,54.7,1.9,2006,NM
3736,New Mexico,54.2,1.4,2007,NM
3737,New Mexico,53.6,0.8,2008,NM
3738,New Mexico,54.3,1.5,2009,NM
3739,New Mexico,54.2,1.4,2010,NM
3740,New Mexico,54.6,1.8,2011,NM
3741,New Mexico,56.0,3.2,2012,NM
3742,New Mexico,53.7,0.9,2013,NM
3743,New Mexico,54.8,2.0,2014,NM
3744,New Mexico,54.9,2.1,2015,NM
3745,New Mexico,55.5,2.7,2016,NM
3746,New Mexico,56.4,3.6,2017,NM
3747,New Mexico,55.5,2.7,2018,NM
3748,New Mexico,54.4,1.6,2019,NM
3749,New Mexico,56.0,3.2,2020,NM
3750,New Mexico,55.4,2.6,2021,NM
3751,New York,44.1,-0.4,1896,NY
3752,New York,44.4,-0.1,1897,NY
3753,New York,46.0,1.5,1898,NY
3754,New York,44.7,0.2,1899,NY
3755,New York,45.2,0.7,1900,NY
3756,New York,43.9,-0.6,1901,NY
3757,New York,44.1,-0.4,1902,NY
3758,New York,44.1,-0.4,1903,NY
3759,New York,41.3,-3.2,1904,NY
3760,New York,43.2,-1.3,1905,NY
3761,New York,44.6,0.1,1906,NY
3762,New York,42.5,-2.0,1907,NY
3763,New York,44.8,0.3,1908,NY
3764,New York,44.1,-0.4,1909,NY
3765,New York,44.1,-0.4,1910,NY
3766,New York,44.9,0.4,1911,NY
3767,New York,43.0,-1.5,1912,NY
3768,New York,46.1,1.6,1913,NY
3769,New York,42.9,-1.6,1914,NY
3770,New York,44.6,0.1,1915,NY
3771,New York,43.8,-0.7,1916,NY
3772,New York,41.1,-3.4,1917,NY
3773,New York,43.8,-0.7,1918,NY
3774,New York,45.1,0.6,1919,NY
3775,New York,43.4,-1.1,1920,NY
3776,New York,46.9,2.4,1921,NY
3777,New York,44.9,0.4,1922,NY
3778,New York,43.3,-1.2,1923,NY
3779,New York,42.4,-2.1,1924,NY
3780,New York,44.0,-0.5,1925,NY
3781,New York,41.7,-2.8,1926,NY
3782,New York,44.5,0.0,1927,NY
3783,New York,44.4,-0.1,1928,NY
3784,New York,44.1,-0.4,1929,NY
3785,New York,45.2,0.7,1930,NY
3786,New York,46.7,2.2,1931,NY
3787,New York,45.4,0.9,1932,NY
3788,New York,45.3,0.8,1933,NY
3789,New York,43.7,-0.8,1934,NY
3790,New York,43.4,-1.1,1935,NY
3791,New York,44.3,-0.2,1936,NY
3792,New York,45.2,0.7,1937,NY
3793,New York,45.8,1.3,1938,NY
3794,New York,44.4,-0.1,1939,NY
3795,New York,42.2,-2.3,1940,NY
3796,New York,45.2,0.7,1941,NY
3797,New York,45.0,0.5,1942,NY
3798,New York,43.3,-1.2,1943,NY
3799,New York,44.7,0.2,1944,NY
3800,New York,44.6,0.1,1945,NY
3801,New York,45.8,1.3,1946,NY
3802,New York,44.8,0.3,1947,NY
3803,New York,44.7,0.2,1948,NY
3804,New York,47.1,2.6,1949,NY
3805,New York,44.2,-0.3,1950,NY
3806,New York,45.0,0.5,1951,NY
3807,New York,45.9,1.4,1952,NY
3808,New York,47.0,2.5,1953,NY
3809,New York,45.0,0.5,1954,NY
3810,New York,45.4,0.9,1955,NY
3811,New York,43.8,-0.7,1956,NY
3812,New York,45.4,0.9,1957,NY
3813,New York,43.1,-1.4,1958,NY
3814,New York,45.4,0.9,1959,NY
3815,New York,44.3,-0.2,1960,NY
3816,New York,44.8,0.3,1961,NY
3817,New York,43.5,-1.0,1962,NY
3818,New York,43.3,-1.2,1963,NY
3819,New York,44.9,0.4,1964,NY
3820,New York,43.7,-0.8,1965,NY
3821,New York,44.1,-0.4,1966,NY
3822,New York,43.8,-0.7,1967,NY
3823,New York,43.9,-0.6,1968,NY
3824,New York,44.2,-0.3,1969,NY
3825,New York,44.1,-0.4,1970,NY
3826,New York,44.3,-0.2,1971,NY
3827,New York,43.1,-1.4,1972,NY
3828,New York,46.4,1.9,1973,NY
3829,New York,44.2,-0.3,1974,NY
3830,New York,45.5,1.0,1975,NY
3831,New York,43.2,-1.3,1976,NY
3832,New York,44.5,0.0,1977,NY
3833,New York,42.9,-1.6,1978,NY
3834,New York,44.6,0.1,1979,NY
3835,New York,43.6,-0.9,1980,NY
3836,New York,44.6,0.1,1981,NY
3837,New York,44.4,-0.1,1982,NY
3838,New York,45.5,1.0,1983,NY
3839,New York,45.2,0.7,1984,NY
3840,New York,44.7,0.2,1985,NY
3841,New York,45.1,0.6,1986,NY
3842,New York,45.7,1.2,1987,NY
3843,New York,44.8,0.3,1988,NY
3844,New York,43.8,-0.7,1989,NY
3845,New York,47.3,2.8,1990,NY
3846,New York,47.1,2.6,1991,NY
3847,New York,43.8,-0.7,1992,NY
3848,New York,44.2,-0.3,1993,NY
3849,New York,44.3,-0.2,1994,NY
3850,New York,45.2,0.7,1995,NY
3851,New York,44.5,0.0,1996,NY
3852,New York,44.3,-0.2,1997,NY
3853,New York,48.3,3.8,1998,NY
3854,New York,46.9,2.4,1999,NY
3855,New York,44.9,0.4,2000,NY
3856,New York,46.9,2.4,2001,NY
3857,New York,46.8,2.3,2002,NY
3858,New York,44.5,0.0,2003,NY
3859,New York,45.2,0.7,2004,NY
3860,New York,46.2,1.7,2005,NY
3861,New York,47.6,3.1,2006,NY
3862,New York,45.7,1.2,2007,NY
3863,New York,45.8,1.3,2008,NY
3864,New York,45.0,0.5,2009,NY
3865,New York,47.2,2.7,2010,NY
3866,New York,47.1,2.6,2011,NY
3867,New York,48.8,4.3,2012,NY
3868,New York,45.7,1.2,2013,NY
3869,New York,44.5,0.0,2014,NY
3870,New York,45.7,1.2,2015,NY
3871,New York,47.6,3.1,2016,NY
3872,New York,46.9,2.4,2017,NY
3873,New York,46.2,1.7,2018,NY
3874,New York,45.2,0.7,2019,NY
3875,New York,47.8,3.3,2020,NY
3876,New York,47.7,3.2,2021,NY
3877,North Carolina,59.2,0.7,1896,NC
3878,North Carolina,58.9,0.4,1897,NC
3879,North Carolina,59.0,0.5,1898,NC
3880,North Carolina,58.4,-0.1,1899,NC
3881,North Carolina,59.4,0.9,1900,NC
3882,North Carolina,56.9,-1.6,1901,NC
3883,North Carolina,58.2,-0.3,1902,NC
3884,North Carolina,57.9,-0.6,1903,NC
3885,North Carolina,56.5,-2.0,1904,NC
3886,North Carolina,57.7,-0.8,1905,NC
3887,North Carolina,58.7,0.2,1906,NC
3888,North Carolina,57.8,-0.7,1907,NC
3889,North Carolina,58.6,0.1,1908,NC
3890,North Carolina,58.2,-0.3,1909,NC
3891,North Carolina,57.7,-0.8,1910,NC
3892,North Carolina,59.8,1.3,1911,NC
3893,North Carolina,57.8,-0.7,1912,NC
3894,North Carolina,59.4,0.9,1913,NC
3895,North Carolina,57.8,-0.7,1914,NC
3896,North Carolina,58.1,-0.4,1915,NC
3897,North Carolina,58.5,0.0,1916,NC
3898,North Carolina,56.4,-2.1,1917,NC
3899,North Carolina,58.4,-0.1,1918,NC
3900,North Carolina,59.3,0.8,1919,NC
3901,North Carolina,57.5,-1.0,1920,NC
3902,North Carolina,60.7,2.2,1921,NC
3903,North Carolina,59.6,1.1,1922,NC
3904,North Carolina,58.9,0.4,1923,NC
3905,North Carolina,57.3,-1.2,1924,NC
3906,North Carolina,59.6,1.1,1925,NC
3907,North Carolina,58.4,-0.1,1926,NC
3908,North Carolina,59.4,0.9,1927,NC
3909,North Carolina,58.1,-0.4,1928,NC
3910,North Carolina,58.6,0.1,1929,NC
3911,North Carolina,58.6,0.1,1930,NC
3912,North Carolina,59.6,1.1,1931,NC
3913,North Carolina,60.0,1.5,1932,NC
3914,North Carolina,60.5,2.0,1933,NC
3915,North Carolina,58.8,0.3,1934,NC
3916,North Carolina,58.6,0.1,1935,NC
3917,North Carolina,58.6,0.1,1936,NC
3918,North Carolina,58.5,0.0,1937,NC
3919,North Carolina,59.8,1.3,1938,NC
3920,North Carolina,59.9,1.4,1939,NC
3921,North Carolina,57.1,-1.4,1940,NC
3922,North Carolina,59.1,0.6,1941,NC
3923,North Carolina,59.0,0.5,1942,NC
3924,North Carolina,58.7,0.2,1943,NC
3925,North Carolina,58.5,0.0,1944,NC
3926,North Carolina,59.3,0.8,1945,NC
3927,North Carolina,59.7,1.2,1946,NC
3928,North Carolina,57.9,-0.6,1947,NC
3929,North Carolina,59.0,0.5,1948,NC
3930,North Carolina,60.2,1.7,1949,NC
3931,North Carolina,58.8,0.3,1950,NC
3932,North Carolina,58.8,0.3,1951,NC
3933,North Carolina,59.2,0.7,1952,NC
3934,North Carolina,60.0,1.5,1953,NC
3935,North Carolina,59.1,0.6,1954,NC
3936,North Carolina,58.6,0.1,1955,NC
3937,North Carolina,59.1,0.6,1956,NC
3938,North Carolina,59.3,0.8,1957,NC
3939,North Carolina,56.8,-1.7,1958,NC
3940,North Carolina,59.1,0.6,1959,NC
3941,North Carolina,57.2,-1.3,1960,NC
3942,North Carolina,57.9,-0.6,1961,NC
3943,North Carolina,57.6,-0.9,1962,NC
3944,North Carolina,56.7,-1.8,1963,NC
3945,North Carolina,58.1,-0.4,1964,NC
3946,North Carolina,58.2,-0.3,1965,NC
3947,North Carolina,56.8,-1.7,1966,NC
3948,North Carolina,57.1,-1.4,1967,NC
3949,North Carolina,57.2,-1.3,1968,NC
3950,North Carolina,57.0,-1.5,1969,NC
3951,North Carolina,58.4,-0.1,1970,NC
3952,North Carolina,58.7,0.2,1971,NC
3953,North Carolina,58.0,-0.5,1972,NC
3954,North Carolina,58.9,0.4,1973,NC
3955,North Carolina,59.0,0.5,1974,NC
3956,North Carolina,59.3,0.8,1975,NC
3957,North Carolina,57.3,-1.2,1976,NC
3958,North Carolina,58.3,-0.2,1977,NC
3959,North Carolina,57.4,-1.1,1978,NC
3960,North Carolina,57.6,-0.9,1979,NC
3961,North Carolina,57.9,-0.6,1980,NC
3962,North Carolina,57.2,-1.3,1981,NC
3963,North Carolina,58.6,0.1,1982,NC
3964,North Carolina,57.8,-0.7,1983,NC
3965,North Carolina,58.6,0.1,1984,NC
3966,North Carolina,59.2,0.7,1985,NC
3967,North Carolina,59.8,1.3,1986,NC
3968,North Carolina,58.5,0.0,1987,NC
3969,North Carolina,57.3,-1.2,1988,NC
3970,North Carolina,58.2,-0.3,1989,NC
3971,North Carolina,61.1,2.6,1990,NC
3972,North Carolina,60.2,1.7,1991,NC
3973,North Carolina,58.2,-0.3,1992,NC
3974,North Carolina,58.7,0.2,1993,NC
3975,North Carolina,59.0,0.5,1994,NC
3976,North Carolina,58.4,-0.1,1995,NC
3977,North Carolina,57.8,-0.7,1996,NC
3978,North Carolina,58.1,-0.4,1997,NC
3979,North Carolina,60.8,2.3,1998,NC
3980,North Carolina,59.7,1.2,1999,NC
3981,North Carolina,58.4,-0.1,2000,NC
3982,North Carolina,59.4,0.9,2001,NC
3983,North Carolina,60.0,1.5,2002,NC
3984,North Carolina,58.7,0.2,2003,NC
3985,North Carolina,59.3,0.8,2004,NC
3986,North Carolina,59.4,0.9,2005,NC
3987,North Carolina,59.8,1.3,2006,NC
3988,North Carolina,60.5,2.0,2007,NC
3989,North Carolina,59.3,0.8,2008,NC
3990,North Carolina,58.9,0.4,2009,NC
3991,North Carolina,59.0,0.5,2010,NC
3992,North Carolina,60.4,1.9,2011,NC
3993,North Carolina,60.7,2.2,2012,NC
3994,North Carolina,58.6,0.1,2013,NC
3995,North Carolina,58.4,-0.1,2014,NC
3996,North Carolina,60.5,2.0,2015,NC
3997,North Carolina,60.8,2.3,2016,NC
3998,North Carolina,61.0,2.5,2017,NC
3999,North Carolina,60.4,1.9,2018,NC
4000,North Carolina,61.3,2.8,2019,NC
4001,North Carolina,60.8,2.3,2020,NC
4002,North Carolina,60.2,1.7,2021,NC
4003,North Dakota,36.4,-3.3,1896,ND
4004,North Dakota,37.4,-2.3,1897,ND
4005,North Dakota,38.5,-1.2,1898,ND
4006,North Dakota,36.2,-3.5,1899,ND
4007,North Dakota,40.6,0.9,1900,ND
4008,North Dakota,40.0,0.3,1901,ND
4009,North Dakota,38.2,-1.5,1902,ND
4010,North Dakota,37.5,-2.2,1903,ND
4011,North Dakota,36.9,-2.8,1904,ND
4012,North Dakota,38.9,-0.8,1905,ND
4013,North Dakota,39.4,-0.3,1906,ND
4014,North Dakota,36.6,-3.1,1907,ND
4015,North Dakota,40.3,0.6,1908,ND
4016,North Dakota,37.9,-1.8,1909,ND
4017,North Dakota,40.5,0.8,1910,ND
4018,North Dakota,37.7,-2.0,1911,ND
4019,North Dakota,37.7,-2.0,1912,ND
4020,North Dakota,39.4,-0.3,1913,ND
4021,North Dakota,39.8,0.1,1914,ND
4022,North Dakota,39.2,-0.5,1915,ND
4023,North Dakota,35.7,-4.0,1916,ND
4024,North Dakota,35.9,-3.8,1917,ND
4025,North Dakota,39.4,-0.3,1918,ND
4026,North Dakota,38.3,-1.4,1919,ND
4027,North Dakota,39.2,-0.5,1920,ND
4028,North Dakota,41.6,1.9,1921,ND
4029,North Dakota,39.3,-0.4,1922,ND
4030,North Dakota,40.1,0.4,1923,ND
4031,North Dakota,37.7,-2.0,1924,ND
4032,North Dakota,40.1,0.4,1925,ND
4033,North Dakota,40.2,0.5,1926,ND
4034,North Dakota,37.5,-2.2,1927,ND
4035,North Dakota,40.7,1.0,1928,ND
4036,North Dakota,37.3,-2.4,1929,ND
4037,North Dakota,40.8,1.1,1930,ND
4038,North Dakota,44.2,4.5,1931,ND
4039,North Dakota,39.4,-0.3,1932,ND
4040,North Dakota,40.6,0.9,1933,ND
4041,North Dakota,42.8,3.1,1934,ND
4042,North Dakota,38.9,-0.8,1935,ND
4043,North Dakota,38.1,-1.6,1936,ND
4044,North Dakota,38.4,-1.3,1937,ND
4045,North Dakota,41.3,1.6,1938,ND
4046,North Dakota,41.4,1.7,1939,ND
4047,North Dakota,40.4,0.7,1940,ND
4048,North Dakota,41.6,1.9,1941,ND
4049,North Dakota,40.3,0.6,1942,ND
4050,North Dakota,39.3,-0.4,1943,ND
4051,North Dakota,40.4,0.7,1944,ND
4052,North Dakota,38.4,-1.3,1945,ND
4053,North Dakota,40.4,0.7,1946,ND
4054,North Dakota,39.6,-0.1,1947,ND
4055,North Dakota,39.4,-0.3,1948,ND
4056,North Dakota,39.2,-0.5,1949,ND
4057,North Dakota,34.9,-4.8,1950,ND
4058,North Dakota,35.6,-4.1,1951,ND
4059,North Dakota,40.6,0.9,1952,ND
4060,North Dakota,42.1,2.4,1953,ND
4061,North Dakota,40.8,1.1,1954,ND
4062,North Dakota,38.8,-0.9,1955,ND
4063,North Dakota,39.1,-0.6,1956,ND
4064,North Dakota,40.1,0.4,1957,ND
4065,North Dakota,40.6,0.9,1958,ND
4066,North Dakota,39.5,-0.2,1959,ND
4067,North Dakota,39.6,-0.1,1960,ND
4068,North Dakota,41.1,1.4,1961,ND
4069,North Dakota,39.8,0.1,1962,ND
4070,North Dakota,41.9,2.2,1963,ND
4071,North Dakota,39.8,0.1,1964,ND
4072,North Dakota,37.6,-2.1,1965,ND
4073,North Dakota,38.1,-1.6,1966,ND
4074,North Dakota,39.3,-0.4,1967,ND
4075,North Dakota,39.5,-0.2,1968,ND
4076,North Dakota,38.7,-1.0,1969,ND
4077,North Dakota,38.4,-1.3,1970,ND
4078,North Dakota,39.1,-0.6,1971,ND
4079,North Dakota,37.6,-2.1,1972,ND
4080,North Dakota,41.8,2.1,1973,ND
4081,North Dakota,39.9,0.2,1974,ND
4082,North Dakota,39.4,-0.3,1975,ND
4083,North Dakota,41.3,1.6,1976,ND
4084,North Dakota,41.1,1.4,1977,ND
4085,North Dakota,38.1,-1.6,1978,ND
4086,North Dakota,37.2,-2.5,1979,ND
4087,North Dakota,41.2,1.5,1980,ND
4088,North Dakota,43.2,3.5,1981,ND
4089,North Dakota,37.8,-1.9,1982,ND
4090,North Dakota,41.1,1.4,1983,ND
4091,North Dakota,41.0,1.3,1984,ND
4092,North Dakota,38.2,-1.5,1985,ND
4093,North Dakota,41.7,2.0,1986,ND
4094,North Dakota,45.0,5.3,1987,ND
4095,North Dakota,42.4,2.7,1988,ND
4096,North Dakota,39.4,-0.3,1989,ND
4097,North Dakota,42.6,2.9,1990,ND
4098,North Dakota,42.3,2.6,1991,ND
4099,North Dakota,41.2,1.5,1992,ND
4100,North Dakota,38.3,-1.4,1993,ND
4101,North Dakota,40.0,0.3,1994,ND
4102,North Dakota,39.6,-0.1,1995,ND
4103,North Dakota,36.5,-3.2,1996,ND
4104,North Dakota,40.7,1.0,1997,ND
4105,North Dakota,43.2,3.5,1998,ND
4106,North Dakota,43.0,3.3,1999,ND
4107,North Dakota,41.1,1.4,2000,ND
4108,North Dakota,42.2,2.5,2001,ND
4109,North Dakota,41.0,1.3,2002,ND
4110,North Dakota,40.8,1.1,2003,ND
4111,North Dakota,40.5,0.8,2004,ND
4112,North Dakota,42.4,2.7,2005,ND
4113,North Dakota,43.8,4.1,2006,ND
4114,North Dakota,41.8,2.1,2007,ND
4115,North Dakota,39.3,-0.4,2008,ND
4116,North Dakota,38.5,-1.2,2009,ND
4117,North Dakota,40.9,1.2,2010,ND
4118,North Dakota,40.7,1.0,2011,ND
4119,North Dakota,44.1,4.4,2012,ND
4120,North Dakota,38.8,-0.9,2013,ND
4121,North Dakota,39.0,-0.7,2014,ND
4122,North Dakota,43.4,3.7,2015,ND
4123,North Dakota,44.4,4.7,2016,ND
4124,North Dakota,42.0,2.3,2017,ND
4125,North Dakota,39.8,0.1,2018,ND
4126,North Dakota,38.0,-1.7,2019,ND
4127,North Dakota,42.3,2.6,2020,ND
4128,North Dakota,43.8,4.1,2021,ND
4129,Ohio,50.9,0.5,1896,OH
4130,Ohio,50.6,0.2,1897,OH
4131,Ohio,51.4,1.0,1898,OH
4132,Ohio,50.8,0.4,1899,OH
4133,Ohio,51.4,1.0,1900,OH
4134,Ohio,49.5,-0.9,1901,OH
4135,Ohio,50.1,-0.3,1902,OH
4136,Ohio,49.8,-0.6,1903,OH
4137,Ohio,47.9,-2.5,1904,OH
4138,Ohio,49.3,-1.1,1905,OH
4139,Ohio,50.9,0.5,1906,OH
4140,Ohio,48.9,-1.5,1907,OH
4141,Ohio,51.3,0.9,1908,OH
4142,Ohio,50.2,-0.2,1909,OH
4143,Ohio,49.6,-0.8,1910,OH
4144,Ohio,51.8,1.4,1911,OH
4145,Ohio,48.8,-1.6,1912,OH
4146,Ohio,51.5,1.1,1913,OH
4147,Ohio,49.9,-0.5,1914,OH
4148,Ohio,49.8,-0.6,1915,OH
4149,Ohio,49.9,-0.5,1916,OH
4150,Ohio,46.8,-3.6,1917,OH
4151,Ohio,50.4,0.0,1918,OH
4152,Ohio,51.3,0.9,1919,OH
4153,Ohio,49.2,-1.2,1920,OH
4154,Ohio,53.5,3.1,1921,OH
4155,Ohio,51.6,1.2,1922,OH
4156,Ohio,50.2,-0.2,1923,OH
4157,Ohio,48.1,-2.3,1924,OH
4158,Ohio,50.1,-0.3,1925,OH
4159,Ohio,48.8,-1.6,1926,OH
4160,Ohio,50.8,0.4,1927,OH
4161,Ohio,49.9,-0.5,1928,OH
4162,Ohio,49.3,-1.1,1929,OH
4163,Ohio,51.2,0.8,1930,OH
4164,Ohio,52.9,2.5,1931,OH
4165,Ohio,51.3,0.9,1932,OH
4166,Ohio,52.0,1.6,1933,OH
4167,Ohio,51.0,0.6,1934,OH
4168,Ohio,50.0,-0.4,1935,OH
4169,Ohio,50.3,-0.1,1936,OH
4170,Ohio,49.9,-0.5,1937,OH
4171,Ohio,52.3,1.9,1938,OH
4172,Ohio,51.8,1.4,1939,OH
4173,Ohio,48.7,-1.7,1940,OH
4174,Ohio,51.5,1.1,1941,OH
4175,Ohio,50.6,0.2,1942,OH
4176,Ohio,49.7,-0.7,1943,OH
4177,Ohio,51.0,0.6,1944,OH
4178,Ohio,49.9,-0.5,1945,OH
4179,Ohio,52.0,1.6,1946,OH
4180,Ohio,49.9,-0.5,1947,OH
4181,Ohio,50.6,0.2,1948,OH
4182,Ohio,52.6,2.2,1949,OH
4183,Ohio,49.4,-1.0,1950,OH
4184,Ohio,50.0,-0.4,1951,OH
4185,Ohio,51.6,1.2,1952,OH
4186,Ohio,52.3,1.9,1953,OH
4187,Ohio,51.6,1.2,1954,OH
4188,Ohio,51.3,0.9,1955,OH
4189,Ohio,50.6,0.2,1956,OH
4190,Ohio,50.8,0.4,1957,OH
4191,Ohio,48.4,-2.0,1958,OH
4192,Ohio,51.3,0.9,1959,OH
4193,Ohio,49.2,-1.2,1960,OH
4194,Ohio,50.0,-0.4,1961,OH
4195,Ohio,49.4,-1.0,1962,OH
4196,Ohio,48.5,-1.9,1963,OH
4197,Ohio,50.9,0.5,1964,OH
4198,Ohio,50.4,0.0,1965,OH
4199,Ohio,49.1,-1.3,1966,OH
4200,Ohio,49.5,-0.9,1967,OH
4201,Ohio,49.7,-0.7,1968,OH
4202,Ohio,49.4,-1.0,1969,OH
4203,Ohio,50.6,0.2,1970,OH
4204,Ohio,50.6,0.2,1971,OH
4205,Ohio,49.4,-1.0,1972,OH
4206,Ohio,52.2,1.8,1973,OH
4207,Ohio,50.4,0.0,1974,OH
4208,Ohio,51.1,0.7,1975,OH
4209,Ohio,48.9,-1.5,1976,OH
4210,Ohio,50.0,-0.4,1977,OH
4211,Ohio,48.3,-2.1,1978,OH
4212,Ohio,48.9,-1.5,1979,OH
4213,Ohio,49.3,-1.1,1980,OH
4214,Ohio,49.6,-0.8,1981,OH
4215,Ohio,50.3,-0.1,1982,OH
4216,Ohio,51.0,0.6,1983,OH
4217,Ohio,50.4,0.0,1984,OH
4218,Ohio,50.4,0.0,1985,OH
4219,Ohio,51.6,1.2,1986,OH
4220,Ohio,52.3,1.9,1987,OH
4221,Ohio,50.4,0.0,1988,OH
4222,Ohio,49.4,-1.0,1989,OH
4223,Ohio,52.7,2.3,1990,OH
4224,Ohio,53.1,2.7,1991,OH
4225,Ohio,50.3,-0.1,1992,OH
4226,Ohio,50.4,0.0,1993,OH
4227,Ohio,50.5,0.1,1994,OH
4228,Ohio,50.3,-0.1,1995,OH
4229,Ohio,49.5,-0.9,1996,OH
4230,Ohio,49.9,-0.5,1997,OH
4231,Ohio,54.1,3.7,1998,OH
4232,Ohio,52.3,1.9,1999,OH
4233,Ohio,50.8,0.4,2000,OH
4234,Ohio,52.4,2.0,2001,OH
4235,Ohio,52.5,2.1,2002,OH
4236,Ohio,50.2,-0.2,2003,OH
4237,Ohio,51.3,0.9,2004,OH
4238,Ohio,51.8,1.4,2005,OH
4239,Ohio,52.7,2.3,2006,OH
4240,Ohio,52.3,1.9,2007,OH
4241,Ohio,50.6,0.2,2008,OH
4242,Ohio,50.5,0.1,2009,OH
4243,Ohio,51.7,1.3,2010,OH
4244,Ohio,52.3,1.9,2011,OH
4245,Ohio,54.0,3.6,2012,OH
4246,Ohio,50.9,0.5,2013,OH
4247,Ohio,49.2,-1.2,2014,OH
4248,Ohio,51.6,1.2,2015,OH
4249,Ohio,53.6,3.2,2016,OH
4250,Ohio,53.2,2.8,2017,OH
4251,Ohio,52.2,1.8,2018,OH
4252,Ohio,52.4,2.0,2019,OH
4253,Ohio,53.0,2.6,2020,OH
4254,Ohio,53.2,2.8,2021,OH
4255,Oklahoma,60.6,0.9,1896,OK
4256,Oklahoma,59.5,-0.2,1897,OK
4257,Oklahoma,58.7,-1.0,1898,OK
4258,Oklahoma,58.8,-0.9,1899,OK
4259,Oklahoma,60.3,0.6,1900,OK
4260,Oklahoma,60.1,0.4,1901,OK
4261,Oklahoma,59.1,-0.6,1902,OK
4262,Oklahoma,57.8,-1.9,1903,OK
4263,Oklahoma,59.7,0.0,1904,OK
4264,Oklahoma,57.8,-1.9,1905,OK
4265,Oklahoma,58.4,-1.3,1906,OK
4266,Oklahoma,60.0,0.3,1907,OK
4267,Oklahoma,60.0,0.3,1908,OK
4268,Oklahoma,60.1,0.4,1909,OK
4269,Oklahoma,60.7,1.0,1910,OK
4270,Oklahoma,61.4,1.7,1911,OK
4271,Oklahoma,57.8,-1.9,1912,OK
4272,Oklahoma,59.3,-0.4,1913,OK
4273,Oklahoma,60.0,0.3,1914,OK
4274,Oklahoma,58.5,-1.2,1915,OK
4275,Oklahoma,59.6,-0.1,1916,OK
4276,Oklahoma,58.0,-1.7,1917,OK
4277,Oklahoma,59.7,0.0,1918,OK
4278,Oklahoma,58.7,-1.0,1919,OK
4279,Oklahoma,58.9,-0.8,1920,OK
4280,Oklahoma,62.0,2.3,1921,OK
4281,Oklahoma,60.6,0.9,1922,OK
4282,Oklahoma,60.0,0.3,1923,OK
4283,Oklahoma,58.3,-1.4,1924,OK
4284,Oklahoma,60.9,1.2,1925,OK
4285,Oklahoma,59.3,-0.4,1926,OK
4286,Oklahoma,60.6,0.9,1927,OK
4287,Oklahoma,59.9,0.2,1928,OK
4288,Oklahoma,58.5,-1.2,1929,OK
4289,Oklahoma,60.0,0.3,1930,OK
4290,Oklahoma,61.2,1.5,1931,OK
4291,Oklahoma,59.7,0.0,1932,OK
4292,Oklahoma,62.0,2.3,1933,OK
4293,Oklahoma,62.1,2.4,1934,OK
4294,Oklahoma,59.9,0.2,1935,OK
4295,Oklahoma,60.8,1.1,1936,OK
4296,Oklahoma,59.2,-0.5,1937,OK
4297,Oklahoma,61.8,2.1,1938,OK
4298,Oklahoma,61.9,2.2,1939,OK
4299,Oklahoma,58.5,-1.2,1940,OK
4300,Oklahoma,60.1,0.4,1941,OK
4301,Oklahoma,59.5,-0.2,1942,OK
4302,Oklahoma,60.2,0.5,1943,OK
4303,Oklahoma,60.0,0.3,1944,OK
4304,Oklahoma,59.2,-0.5,1945,OK
